,dataset_name,relation_P_ID,relation_label,tail_entity_Q_ID,tail_entity_label,count
8752,HumanWikidata5M,P19,place of birth,Q2157505,NA,16
8753,HumanWikidata5M,P19,place of birth,Q613870,NA,16
8754,HumanWikidata5M,P19,place of birth,Q1247384,NA,16
8755,HumanWikidata5M,P19,place of birth,Q853559,NA,16
8756,HumanWikidata5M,P19,place of birth,Q2526099,NA,16
8757,HumanWikidata5M,P19,place of birth,Q488659,NA,16
8758,HumanWikidata5M,P19,place of birth,Q485513,NA,16
8759,HumanWikidata5M,P19,place of birth,Q54176,NA,16
8760,HumanWikidata5M,P19,place of birth,Q1570007,NA,16
8761,HumanWikidata5M,P19,place of birth,Q1520670,NA,16
8762,HumanWikidata5M,P19,place of birth,Q2232317,NA,16
8763,HumanWikidata5M,P19,place of birth,Q239091,NA,16
8764,HumanWikidata5M,P19,place of birth,Q15984,NA,16
8765,HumanWikidata5M,P19,place of birth,Q158488,NA,16
8766,HumanWikidata5M,P19,place of birth,Q898484,NA,16
8767,HumanWikidata5M,P19,place of birth,Q285,NA,16
8768,HumanWikidata5M,P19,place of birth,Q2239,NA,16
8769,HumanWikidata5M,P19,place of birth,Q995005,NA,16
8770,HumanWikidata5M,P19,place of birth,Q944734,NA,16
8771,HumanWikidata5M,P19,place of birth,Q20050,NA,16
8772,HumanWikidata5M,P19,place of birth,Q162677,NA,16
8773,HumanWikidata5M,P19,place of birth,Q33581,NA,16
8774,HumanWikidata5M,P19,place of birth,Q971979,NA,16
8775,HumanWikidata5M,P19,place of birth,Q208152,NA,16
8776,HumanWikidata5M,P19,place of birth,Q862727,NA,16
8777,HumanWikidata5M,P19,place of birth,Q502955,NA,16
8778,HumanWikidata5M,P19,place of birth,Q500147,NA,16
8779,HumanWikidata5M,P19,place of birth,Q63986,NA,16
8780,HumanWikidata5M,P19,place of birth,Q213361,NA,16
8781,HumanWikidata5M,P19,place of birth,Q2569138,NA,16
8782,HumanWikidata5M,P19,place of birth,Q753943,NA,16
8783,HumanWikidata5M,P19,place of birth,Q61480,NA,16
8784,HumanWikidata5M,P19,place of birth,Q575389,NA,16
8785,HumanWikidata5M,P19,place of birth,Q201368,NA,16
8786,HumanWikidata5M,P19,place of birth,Q490665,NA,16
8787,HumanWikidata5M,P19,place of birth,Q681893,NA,16
8788,HumanWikidata5M,P19,place of birth,Q172996,NA,16
8789,HumanWikidata5M,P19,place of birth,Q111954,NA,16
8790,HumanWikidata5M,P19,place of birth,Q41890,NA,16
8791,HumanWikidata5M,P19,place of birth,Q3893,NA,16
8792,HumanWikidata5M,P19,place of birth,Q1368694,NA,16
8793,HumanWikidata5M,P19,place of birth,Q191077,NA,16
8794,HumanWikidata5M,P19,place of birth,Q1015639,NA,16
8795,HumanWikidata5M,P19,place of birth,Q781510,NA,16
8796,HumanWikidata5M,P19,place of birth,Q6921777,NA,16
8797,HumanWikidata5M,P19,place of birth,Q142014,NA,16
8798,HumanWikidata5M,P19,place of birth,Q1077969,NA,16
8799,HumanWikidata5M,P19,place of birth,Q506693,NA,16
8800,HumanWikidata5M,P19,place of birth,Q193342,NA,16
8801,HumanWikidata5M,P19,place of birth,Q1186680,NA,16
8802,HumanWikidata5M,P19,place of birth,Q108117,NA,16
8803,HumanWikidata5M,P19,place of birth,Q208860,NA,16
8804,HumanWikidata5M,P19,place of birth,Q40165,NA,16
8805,HumanWikidata5M,P19,place of birth,Q1246,NA,16
8806,HumanWikidata5M,P19,place of birth,Q324489,NA,16
8807,HumanWikidata5M,P19,place of birth,Q1404741,NA,15
8808,HumanWikidata5M,P19,place of birth,Q207322,NA,15
8809,HumanWikidata5M,P19,place of birth,Q1433139,NA,15
8810,HumanWikidata5M,P19,place of birth,Q1951490,NA,15
8811,HumanWikidata5M,P19,place of birth,Q210197,NA,15
8812,HumanWikidata5M,P19,place of birth,Q36214,NA,15
8813,HumanWikidata5M,P19,place of birth,Q945,NA,15
8814,HumanWikidata5M,P19,place of birth,Q165015,NA,15
8815,HumanWikidata5M,P19,place of birth,Q193832,NA,15
8816,HumanWikidata5M,P19,place of birth,Q142113,NA,15
8817,HumanWikidata5M,P19,place of birth,Q107397,NA,15
8818,HumanWikidata5M,P19,place of birth,Q1208,NA,15
8819,HumanWikidata5M,P19,place of birth,Q1016292,NA,15
8820,HumanWikidata5M,P19,place of birth,Q54118,NA,15
8821,HumanWikidata5M,P19,place of birth,Q207156,NA,15
8822,HumanWikidata5M,P19,place of birth,Q11017,NA,15
8823,HumanWikidata5M,P19,place of birth,Q980055,NA,15
8824,HumanWikidata5M,P19,place of birth,Q885991,NA,15
8825,HumanWikidata5M,P19,place of birth,Q72974,NA,15
8826,HumanWikidata5M,P19,place of birth,Q79386,NA,15
8827,HumanWikidata5M,P19,place of birth,Q2084124,NA,15
8828,HumanWikidata5M,P19,place of birth,Q52141,NA,15
8829,HumanWikidata5M,P19,place of birth,Q1468648,NA,15
8830,HumanWikidata5M,P19,place of birth,Q605256,NA,15
8831,HumanWikidata5M,P19,place of birth,Q965020,NA,15
8832,HumanWikidata5M,P19,place of birth,Q79842,NA,15
8833,HumanWikidata5M,P19,place of birth,Q4133,NA,15
8834,HumanWikidata5M,P19,place of birth,Q864836,NA,15
8835,HumanWikidata5M,P19,place of birth,Q3875620,NA,15
8836,HumanWikidata5M,P19,place of birth,Q2332298,NA,15
8837,HumanWikidata5M,P19,place of birth,Q199712,NA,15
8838,HumanWikidata5M,P19,place of birth,Q52098,NA,15
8839,HumanWikidata5M,P19,place of birth,Q211055,NA,15
8840,HumanWikidata5M,P19,place of birth,Q72712,NA,15
8841,HumanWikidata5M,P19,place of birth,Q1323405,NA,15
8842,HumanWikidata5M,P19,place of birth,Q1184934,NA,15
8843,HumanWikidata5M,P19,place of birth,Q148947,NA,15
8844,HumanWikidata5M,P19,place of birth,Q15907,NA,15
8845,HumanWikidata5M,P19,place of birth,Q150108,NA,15
8846,HumanWikidata5M,P19,place of birth,Q578989,NA,15
8847,HumanWikidata5M,P19,place of birth,Q2190456,NA,15
8848,HumanWikidata5M,P19,place of birth,Q180083,NA,15
8849,HumanWikidata5M,P19,place of birth,Q49831,NA,15
8850,HumanWikidata5M,P19,place of birth,Q4216697,NA,15
8851,HumanWikidata5M,P19,place of birth,Q1012470,NA,15
8852,HumanWikidata5M,P19,place of birth,Q1421939,NA,15
8853,HumanWikidata5M,P19,place of birth,Q1903180,NA,15
8854,HumanWikidata5M,P19,place of birth,Q715716,NA,15
8855,HumanWikidata5M,P19,place of birth,Q923362,NA,15
8856,HumanWikidata5M,P19,place of birth,Q79653,NA,15
8857,HumanWikidata5M,P19,place of birth,Q994925,NA,15
8858,HumanWikidata5M,P19,place of birth,Q320964,NA,15
8859,HumanWikidata5M,P19,place of birth,Q157598,NA,15
8860,HumanWikidata5M,P19,place of birth,Q72288,NA,15
8861,HumanWikidata5M,P19,place of birth,Q605021,NA,15
8862,HumanWikidata5M,P19,place of birth,Q946384,NA,15
8863,HumanWikidata5M,P19,place of birth,Q526576,NA,15
8864,HumanWikidata5M,P19,place of birth,Q974745,NA,15
8865,HumanWikidata5M,P19,place of birth,Q1013858,NA,15
8866,HumanWikidata5M,P19,place of birth,Q1006574,NA,15
8867,HumanWikidata5M,P19,place of birth,Q146671,NA,15
8868,HumanWikidata5M,P19,place of birth,Q2560090,NA,15
8869,HumanWikidata5M,P19,place of birth,Q1537181,NA,15
8870,HumanWikidata5M,P19,place of birth,Q990934,NA,15
8871,HumanWikidata5M,P19,place of birth,Q113466,NA,15
8872,HumanWikidata5M,P19,place of birth,Q291277,NA,15
8873,HumanWikidata5M,P19,place of birth,Q969026,NA,15
8874,HumanWikidata5M,P19,place of birth,Q474782,NA,15
8875,HumanWikidata5M,P19,place of birth,Q1347765,NA,15
8876,HumanWikidata5M,P19,place of birth,Q605972,NA,15
8877,HumanWikidata5M,P19,place of birth,Q80031,NA,15
8878,HumanWikidata5M,P19,place of birth,Q322361,NA,15
8879,HumanWikidata5M,P19,place of birth,Q755226,NA,15
8880,HumanWikidata5M,P19,place of birth,Q341755,NA,15
8881,HumanWikidata5M,P19,place of birth,Q2901023,NA,15
8882,HumanWikidata5M,P19,place of birth,Q757390,NA,15
8883,HumanWikidata5M,P19,place of birth,Q959951,NA,15
8884,HumanWikidata5M,P19,place of birth,Q1107962,NA,15
8885,HumanWikidata5M,P19,place of birth,Q116404,NA,15
8886,HumanWikidata5M,P19,place of birth,Q157992,NA,15
8887,HumanWikidata5M,P19,place of birth,Q146416,NA,15
8888,HumanWikidata5M,P19,place of birth,Q446314,NA,15
8889,HumanWikidata5M,P19,place of birth,Q191015,NA,15
8890,HumanWikidata5M,P19,place of birth,Q11592,NA,15
8891,HumanWikidata5M,P19,place of birth,Q252772,NA,15
8892,HumanWikidata5M,P19,place of birth,Q846606,NA,15
8893,HumanWikidata5M,P19,place of birth,Q371112,NA,15
8894,HumanWikidata5M,P19,place of birth,Q682544,NA,15
8895,HumanWikidata5M,P19,place of birth,Q3054629,NA,15
8896,HumanWikidata5M,P19,place of birth,Q35004,NA,15
8897,HumanWikidata5M,P19,place of birth,Q203675,NA,15
8898,HumanWikidata5M,P19,place of birth,Q2084252,NA,15
8899,HumanWikidata5M,P19,place of birth,Q79724,NA,15
8900,HumanWikidata5M,P19,place of birth,Q2462661,NA,15
8901,HumanWikidata5M,P19,place of birth,Q19319,NA,15
8902,HumanWikidata5M,P19,place of birth,Q503146,NA,15
8903,HumanWikidata5M,P19,place of birth,Q958,NA,15
8904,HumanWikidata5M,P19,place of birth,Q1000101,NA,15
8905,HumanWikidata5M,P19,place of birth,Q499588,NA,15
8906,HumanWikidata5M,P19,place of birth,Q2734841,NA,15
8907,HumanWikidata5M,P19,place of birth,Q772458,NA,15
8908,HumanWikidata5M,P19,place of birth,Q222705,NA,15
8909,HumanWikidata5M,P19,place of birth,Q124554,NA,15
8910,HumanWikidata5M,P19,place of birth,Q2029779,NA,15
8911,HumanWikidata5M,P19,place of birth,Q517699,NA,15
8912,HumanWikidata5M,P19,place of birth,Q32504,NA,15
8913,HumanWikidata5M,P19,place of birth,Q207257,NA,15
8914,HumanWikidata5M,P19,place of birth,Q2169513,NA,15
8915,HumanWikidata5M,P19,place of birth,Q2118905,NA,15
8916,HumanWikidata5M,P19,place of birth,Q975549,NA,15
8917,HumanWikidata5M,P19,place of birth,Q743218,NA,15
8918,HumanWikidata5M,P19,place of birth,Q174341,NA,15
8919,HumanWikidata5M,P19,place of birth,Q982441,NA,15
8920,HumanWikidata5M,P19,place of birth,Q145507,NA,15
8921,HumanWikidata5M,P19,place of birth,Q812906,NA,15
8922,HumanWikidata5M,P19,place of birth,Q391626,NA,15
8923,HumanWikidata5M,P19,place of birth,Q3688,NA,15
8924,HumanWikidata5M,P19,place of birth,Q335518,NA,15
8925,HumanWikidata5M,P19,place of birth,Q488990,NA,15
8926,HumanWikidata5M,P19,place of birth,Q14870,NA,15
8927,HumanWikidata5M,P19,place of birth,Q92689,NA,15
8928,HumanWikidata5M,P19,place of birth,Q7131498,NA,15
8929,HumanWikidata5M,P19,place of birth,Q1009276,NA,15
8930,HumanWikidata5M,P19,place of birth,Q2276236,NA,15
8931,HumanWikidata5M,P19,place of birth,Q201391,NA,15
8932,HumanWikidata5M,P19,place of birth,Q392133,NA,15
8933,HumanWikidata5M,P19,place of birth,Q211121,NA,15
8934,HumanWikidata5M,P19,place of birth,Q157190,NA,15
8935,HumanWikidata5M,P19,place of birth,Q130229,NA,15
8936,HumanWikidata5M,P19,place of birth,Q3639,NA,15
8937,HumanWikidata5M,P19,place of birth,Q15767,NA,15
8938,HumanWikidata5M,P19,place of birth,Q484001,NA,15
8939,HumanWikidata5M,P19,place of birth,Q222755,NA,15
8940,HumanWikidata5M,P19,place of birth,Q677037,NA,15
8941,HumanWikidata5M,P19,place of birth,Q1925015,NA,15
8942,HumanWikidata5M,P19,place of birth,Q457865,NA,15
8943,HumanWikidata5M,P19,place of birth,Q373059,NA,15
8944,HumanWikidata5M,P19,place of birth,Q714606,NA,15
8945,HumanWikidata5M,P19,place of birth,Q3041247,NA,15
8946,HumanWikidata5M,P19,place of birth,Q588793,NA,15
8947,HumanWikidata5M,P19,place of birth,Q273413,NA,15
8948,HumanWikidata5M,P19,place of birth,Q1015874,NA,15
8949,HumanWikidata5M,P19,place of birth,Q141699,NA,15
8950,HumanWikidata5M,P19,place of birth,Q570073,NA,15
8951,HumanWikidata5M,P19,place of birth,Q373720,NA,15
8952,HumanWikidata5M,P19,place of birth,Q705699,NA,15
8953,HumanWikidata5M,P19,place of birth,Q3680,NA,15
8954,HumanWikidata5M,P19,place of birth,Q64077,NA,15
8955,HumanWikidata5M,P19,place of birth,Q210698,NA,15
8956,HumanWikidata5M,P19,place of birth,Q79878,NA,15
8957,HumanWikidata5M,P19,place of birth,Q958617,NA,15
8958,HumanWikidata5M,P19,place of birth,Q262609,NA,15
8959,HumanWikidata5M,P19,place of birth,Q958586,NA,15
8960,HumanWikidata5M,P19,place of birth,Q15875,NA,15
8961,HumanWikidata5M,P19,place of birth,Q999257,NA,15
8962,HumanWikidata5M,P19,place of birth,Q1873442,NA,15
8963,HumanWikidata5M,P19,place of birth,Q652539,NA,15
8964,HumanWikidata5M,P19,place of birth,Q564765,NA,15
8965,HumanWikidata5M,P19,place of birth,Q2471323,NA,15
8966,HumanWikidata5M,P19,place of birth,Q156828,NA,15
8967,HumanWikidata5M,P19,place of birth,Q651906,NA,15
8968,HumanWikidata5M,P19,place of birth,Q90590,NA,15
8969,HumanWikidata5M,P19,place of birth,Q678018,NA,15
8970,HumanWikidata5M,P19,place of birth,Q846146,NA,15
8971,HumanWikidata5M,P19,place of birth,Q845307,NA,15
8972,HumanWikidata5M,P19,place of birth,Q6535,NA,15
8973,HumanWikidata5M,P19,place of birth,Q1025781,NA,15
8974,HumanWikidata5M,P19,place of birth,Q40747,NA,15
8975,HumanWikidata5M,P19,place of birth,Q746041,NA,15
8976,HumanWikidata5M,P19,place of birth,Q132179,NA,15
8977,HumanWikidata5M,P19,place of birth,Q42392,NA,15
8978,HumanWikidata5M,P19,place of birth,Q616877,NA,15
8979,HumanWikidata5M,P19,place of birth,Q1094500,NA,15
8980,HumanWikidata5M,P19,place of birth,Q677631,NA,15
8981,HumanWikidata5M,P19,place of birth,Q1505974,NA,15
8982,HumanWikidata5M,P19,place of birth,Q738356,NA,15
8983,HumanWikidata5M,P19,place of birth,Q53265,NA,15
8984,HumanWikidata5M,P19,place of birth,Q12245,NA,15
8985,HumanWikidata5M,P19,place of birth,Q3287287,NA,15
8986,HumanWikidata5M,P19,place of birth,Q755504,NA,15
8987,HumanWikidata5M,P19,place of birth,Q8733,NA,15
8988,HumanWikidata5M,P19,place of birth,Q79722,NA,15
8989,HumanWikidata5M,P19,place of birth,Q14882,NA,15
8990,HumanWikidata5M,P19,place of birth,Q647417,NA,15
8991,HumanWikidata5M,P19,place of birth,Q132189,NA,15
8992,HumanWikidata5M,P19,place of birth,Q34412,NA,15
8993,HumanWikidata5M,P19,place of birth,Q1187079,NA,15
8994,HumanWikidata5M,P19,place of birth,Q209794,NA,15
8995,HumanWikidata5M,P19,place of birth,Q1854188,NA,15
8996,HumanWikidata5M,P19,place of birth,Q141410,NA,15
8997,HumanWikidata5M,P19,place of birth,Q944697,NA,15
8998,HumanWikidata5M,P19,place of birth,Q215661,NA,15
8999,HumanWikidata5M,P19,place of birth,Q270230,NA,15
9000,HumanWikidata5M,P19,place of birth,Q163948,NA,15
9001,HumanWikidata5M,P19,place of birth,Q634124,NA,15
9002,HumanWikidata5M,P19,place of birth,Q783210,NA,15
9003,HumanWikidata5M,P19,place of birth,Q1441329,NA,15
9004,HumanWikidata5M,P19,place of birth,Q1107717,NA,15
9005,HumanWikidata5M,P19,place of birth,Q534917,NA,15
9006,HumanWikidata5M,P19,place of birth,Q804035,NA,15
9007,HumanWikidata5M,P19,place of birth,Q500877,NA,15
9008,HumanWikidata5M,P19,place of birth,Q2262385,NA,15
9009,HumanWikidata5M,P19,place of birth,Q851000,NA,15
9010,HumanWikidata5M,P19,place of birth,Q79562,NA,15
9011,HumanWikidata5M,P19,place of birth,Q379509,NA,15
9012,HumanWikidata5M,P19,place of birth,Q1774403,NA,15
9013,HumanWikidata5M,P19,place of birth,Q732342,NA,15
9014,HumanWikidata5M,P19,place of birth,Q1998331,NA,15
9015,HumanWikidata5M,P19,place of birth,Q626295,NA,15
9016,HumanWikidata5M,P19,place of birth,Q732923,NA,15
9017,HumanWikidata5M,P19,place of birth,Q74198,NA,15
9018,HumanWikidata5M,P19,place of birth,Q2388452,NA,15
9019,HumanWikidata5M,P19,place of birth,Q989967,NA,15
9020,HumanWikidata5M,P19,place of birth,Q795401,NA,15
9021,HumanWikidata5M,P19,place of birth,Q2571235,NA,15
9022,HumanWikidata5M,P19,place of birth,Q184594,NA,15
9023,HumanWikidata5M,P19,place of birth,Q805554,NA,15
9024,HumanWikidata5M,P19,place of birth,Q488607,NA,15
9025,HumanWikidata5M,P19,place of birth,Q503660,NA,15
9026,HumanWikidata5M,P19,place of birth,Q1019967,NA,15
9027,HumanWikidata5M,P19,place of birth,Q1000129,NA,15
9028,HumanWikidata5M,P19,place of birth,Q2259685,NA,15
9029,HumanWikidata5M,P19,place of birth,Q203759,NA,15
9030,HumanWikidata5M,P19,place of birth,Q656048,NA,15
9031,HumanWikidata5M,P19,place of birth,Q1018016,NA,15
9032,HumanWikidata5M,P19,place of birth,Q15979,NA,15
9033,HumanWikidata5M,P19,place of birth,Q1549557,NA,15
9034,HumanWikidata5M,P19,place of birth,Q2415663,NA,15
9035,HumanWikidata5M,P19,place of birth,Q782494,NA,15
9036,HumanWikidata5M,P19,place of birth,Q486792,NA,15
9037,HumanWikidata5M,P19,place of birth,Q1000,NA,15
9038,HumanWikidata5M,P19,place of birth,Q68297,NA,15
9039,HumanWikidata5M,P19,place of birth,Q16121,NA,15
9040,HumanWikidata5M,P19,place of birth,Q42139,NA,15
9041,HumanWikidata5M,P19,place of birth,Q2355094,NA,15
9042,HumanWikidata5M,P19,place of birth,Q985304,NA,15
9043,HumanWikidata5M,P19,place of birth,Q695623,NA,15
9044,HumanWikidata5M,P19,place of birth,Q19306,NA,15
9045,HumanWikidata5M,P19,place of birth,Q41561,NA,15
9046,HumanWikidata5M,P19,place of birth,Q59169,NA,15
9047,HumanWikidata5M,P19,place of birth,Q644530,NA,15
9048,HumanWikidata5M,P19,place of birth,Q914000,NA,15
9049,HumanWikidata5M,P19,place of birth,Q10127,NA,15
9050,HumanWikidata5M,P19,place of birth,Q116417,NA,15
9051,HumanWikidata5M,P19,place of birth,Q3840,NA,15
9052,HumanWikidata5M,P19,place of birth,Q466054,NA,15
9053,HumanWikidata5M,P19,place of birth,Q889300,NA,15
9054,HumanWikidata5M,P19,place of birth,Q902878,NA,15
9055,HumanWikidata5M,P19,place of birth,Q130840,NA,15
9056,HumanWikidata5M,P19,place of birth,Q570986,NA,15
9057,HumanWikidata5M,P19,place of birth,Q953068,NA,15
9058,HumanWikidata5M,P19,place of birth,Q19278,NA,15
9059,HumanWikidata5M,P19,place of birth,Q239123,NA,15
9060,HumanWikidata5M,P19,place of birth,Q964785,NA,15
9061,HumanWikidata5M,P19,place of birth,Q983893,NA,15
9062,HumanWikidata5M,P19,place of birth,Q18105,NA,15
9063,HumanWikidata5M,P19,place of birth,Q48335,NA,15
9064,HumanWikidata5M,P19,place of birth,Q116592,NA,15
9065,HumanWikidata5M,P19,place of birth,Q36295,NA,15
9066,HumanWikidata5M,P19,place of birth,Q443840,NA,15
9067,HumanWikidata5M,P19,place of birth,Q430316,NA,15
9068,HumanWikidata5M,P19,place of birth,Q104285,NA,15
9069,HumanWikidata5M,P19,place of birth,Q12544,NA,15
9070,HumanWikidata5M,P19,place of birth,Q2281658,NA,15
9071,HumanWikidata5M,P19,place of birth,Q844028,NA,15
9072,HumanWikidata5M,P19,place of birth,Q729524,NA,15
9073,HumanWikidata5M,P19,place of birth,Q753836,NA,15
9074,HumanWikidata5M,P19,place of birth,Q104557,NA,15
9075,HumanWikidata5M,P19,place of birth,Q103789,NA,15
9076,HumanWikidata5M,P19,place of birth,Q47282,NA,15
9077,HumanWikidata5M,P19,place of birth,Q933714,NA,15
9078,HumanWikidata5M,P19,place of birth,Q1011096,NA,15
9079,HumanWikidata5M,P19,place of birth,Q604222,NA,15
9080,HumanWikidata5M,P19,place of birth,Q211764,NA,15
9081,HumanWikidata5M,P19,place of birth,Q576938,NA,15
9082,HumanWikidata5M,P19,place of birth,Q2414325,NA,15
9083,HumanWikidata5M,P19,place of birth,Q182009,NA,15
9084,HumanWikidata5M,P19,place of birth,Q249995,NA,15
9085,HumanWikidata5M,P19,place of birth,Q75203,NA,15
9086,HumanWikidata5M,P19,place of birth,Q329797,NA,15
9087,HumanWikidata5M,P19,place of birth,Q653478,NA,15
9088,HumanWikidata5M,P19,place of birth,Q955907,NA,15
9089,HumanWikidata5M,P19,place of birth,Q682721,NA,15
9090,HumanWikidata5M,P19,place of birth,Q994793,NA,15
9091,HumanWikidata5M,P19,place of birth,Q494121,NA,15
9092,HumanWikidata5M,P19,place of birth,Q189685,NA,15
9093,HumanWikidata5M,P19,place of birth,Q270656,NA,15
9094,HumanWikidata5M,P19,place of birth,Q1836680,NA,15
9095,HumanWikidata5M,P19,place of birth,Q7959849,NA,15
9096,HumanWikidata5M,P19,place of birth,Q1089234,NA,15
9097,HumanWikidata5M,P19,place of birth,Q2361806,NA,15
9098,HumanWikidata5M,P19,place of birth,Q998961,NA,15
9099,HumanWikidata5M,P19,place of birth,Q1379299,NA,15
9100,HumanWikidata5M,P19,place of birth,Q867615,NA,15
9101,HumanWikidata5M,P19,place of birth,Q1832744,NA,15
9102,HumanWikidata5M,P19,place of birth,Q257446,NA,15
9103,HumanWikidata5M,P19,place of birth,Q2210265,NA,15
9104,HumanWikidata5M,P19,place of birth,Q236744,NA,15
9105,HumanWikidata5M,P19,place of birth,Q274536,NA,15
9106,HumanWikidata5M,P19,place of birth,Q158459,NA,15
9107,HumanWikidata5M,P19,place of birth,Q491922,NA,15
9108,HumanWikidata5M,P19,place of birth,Q7985314,NA,15
9109,HumanWikidata5M,P19,place of birth,Q13225053,NA,15
9110,HumanWikidata5M,P19,place of birth,Q852272,NA,15
9111,HumanWikidata5M,P19,place of birth,Q955589,NA,15
9112,HumanWikidata5M,P19,place of birth,Q187027,NA,15
9113,HumanWikidata5M,P19,place of birth,Q79620,NA,15
9114,HumanWikidata5M,P19,place of birth,Q191460,NA,15
9115,HumanWikidata5M,P19,place of birth,Q79414,NA,15
9116,HumanWikidata5M,P19,place of birth,Q79663,NA,15
9117,HumanWikidata5M,P19,place of birth,Q159626,NA,15
9118,HumanWikidata5M,P19,place of birth,Q2635319,NA,15
9119,HumanWikidata5M,P19,place of birth,Q208538,NA,15
9120,HumanWikidata5M,P19,place of birth,Q204315,NA,15
9121,HumanWikidata5M,P19,place of birth,Q810807,NA,15
9122,HumanWikidata5M,P19,place of birth,Q9306,NA,15
9123,HumanWikidata5M,P19,place of birth,Q312723,NA,15
9124,HumanWikidata5M,P19,place of birth,Q63145,NA,15
9125,HumanWikidata5M,P19,place of birth,Q990001,NA,15
9126,HumanWikidata5M,P19,place of birth,Q1242441,NA,15
9127,HumanWikidata5M,P19,place of birth,Q1284453,NA,15
9128,HumanWikidata5M,P19,place of birth,Q684406,NA,15
9129,HumanWikidata5M,P19,place of birth,Q754951,NA,15
9130,HumanWikidata5M,P19,place of birth,Q399316,NA,15
9131,HumanWikidata5M,P19,place of birth,Q1369658,NA,15
9132,HumanWikidata5M,P19,place of birth,Q55905,NA,15
9133,HumanWikidata5M,P19,place of birth,Q189161,NA,15
9134,HumanWikidata5M,P19,place of birth,Q1754141,NA,15
9135,HumanWikidata5M,P19,place of birth,Q207935,NA,15
9136,HumanWikidata5M,P19,place of birth,Q868684,NA,15
9137,HumanWikidata5M,P19,place of birth,Q1070214,NA,15
9138,HumanWikidata5M,P19,place of birth,Q153221,NA,15
